"user id	","tweets content	",created on,
MailOnline,Car ploughs into a crowd at German carnival parade leaving dozens injured: Driver is arrested and taken away by police as crowd try to attack him https://t.co/vpStMSwNM0,2/24/2020 11:51,
MailOnline,"BA, TUI and easyJet are hardest hit as coronavirus panic sees FTSE 100 fall £85BILLION to two-month low https://t.co/pcxDdImsqI",2/24/2020 11:46,
MailOnline,"RT @DailyMailUK: Couple evacuated to the UK from coronavirus-hit Wuhan 'face paying more than £10,000 to have their baby' https://t.co/xnHH…",2/24/2020 11:42,
MailOnline,Italian bus driver sparks coronavirus panic in France: Cops impound coach from Milan after driver begins displaying symptoms https://t.co/BFOAktSO2y,2/24/2020 11:41,
MailOnline,"World Health Organization says coronavirus crisis will NOT be called a pandemic, but still a public health emergency https://t.co/icQTzFtmsQ",2/24/2020 11:36,
MailOnline,Mysterious star Betelgeuse has officially STOPPED dimming and started getting brighter https://t.co/Q4bNGGBnVO,2/24/2020 11:31,
MailOnline,RT @DailyMailAU: Meet Quaden's glamorous sister: Model who leapt to the defence of bullied boy is revealed as an anti-Australia Day activis…,2/24/2020 11:28,
MailOnline,Tens of thousands of tourists swarm to scenic spots across China despite coronavirus outbreak after major attractions re-opened their doors https://t.co/tVAlYXyInB,2/24/2020 11:26,
MailOnline,RT @DailyMailCeleb: Jussie Smollett arrives at court surrounded by his family to be arraigned AGAIN for 'lying to police' over 'hoax' attac…,2/24/2020 11:23,
MailOnline,Passenger is covered head to toe in BUBBLE WRAP as he is deported to Cameroon from Turkey for having a fake visa https://t.co/OEjZB614rp,2/24/2020 11:21,
MailOnline,Iran denies coronavirus cover-up after lawmaker claims 50 patients have died from the infection – but officials say the toll nationwide is 12 https://t.co/drU64wqQIk,2/24/2020 11:16,
MailOnline,Benjamin Netanyahu threatens a WAR with Hamas following rocket attack https://t.co/fa6dy0sYw6,2/24/2020 11:11,
MailOnline,RT @DailyMail: Legendary NASA mathematician Katherine Johnson dies at 101 https://t.co/9HtDOWhuZ8 https://t.co/JnMxJpqTeJ,2/24/2020 11:10,
MailOnline,Seventeen-day-old baby girl recovers from coronavirus without medication after being born to a confirmed patient https://t.co/vnfp0ztzEE,2/24/2020 11:05,
MailOnline,"Lego minifigure creator Jens Nygaard Knudsen, who designed the iconic yellow characters, dies aged 78, as fans around the world pay tribute https://t.co/x1ZLHS7uGc",2/24/2020 11:03,
MailOnline,"RT @DailyMailUK: Princess Diana wouldn't be upset about Megxit because she was 'not a royalist', claims designer Paul Costelloe https://t.c…",2/24/2020 11:01,
MailOnline,Pensioner comes back to life ten hours after she was declared dead and claims her late father 'was calling me to heaven' https://t.co/H0u2qR9P9z,2/24/2020 11:00,
MailOnline,RT @DailyMail: Dow Jones FALLS more than 900 points https://t.co/Ws5eSlPbpI https://t.co/wtNMZuvLb2,2/24/2020 10:55,
MailOnline,Twelve people hurt as car drives into crowd at German carnival https://t.co/WoM3uFGVVR https://t.co/fWgXLXcegQ,2/24/2020 10:47,
MailOnline,"Children scream as wild lynx pounces on trainer and claws his chest, neck and head in Russian travelling circus https://t.co/GSDgBN4WnL",2/24/2020 10:45,
MailOnline,Eight out of 10 people working in arts or culture say 'they stay silent about supporting conservative ideologies because they risk being bullied and ostracized' https://t.co/2qdey75x2p,2/24/2020 10:30,
MailOnline,"RT @DailyMailUK: Butcher, 36, is selling meaty 'carrots' made with minced pork because he is so fed up with vegans naming food after meat h…",2/24/2020 10:27,
MailOnline,Monkeyface prickleback fish that can survive entirely on vegetarian foods is described as 'the new white meat' that could help feed world https://t.co/gumuP0kGdt,2/24/2020 10:15,
MailOnline,"Killer coronavirus is 'rapidly' fitting into the Disease X category, World Health Organization, expert warns https://t.co/8lyIKk53zb",2/24/2020 10:00,
MailOnline,Indian named ‘world’s oldest dad’ after fathering a child at 96 dies aged 104 https://t.co/r6wqn0qnZV,2/24/2020 9:45,
MailOnline,"RT @DailyMailUK: Police pull body of teenage boy, 13, from River Wear after overnight search https://t.co/x9HhoSwhFz",2/24/2020 9:40,
MailOnline,RT @DailyMailUK: Meghan Markle will conduct 'private and patronage-related meetings' when she returns to the UK next month https://t.co/psN…,2/24/2020 9:40,
MailOnline,Ancient stone inscription reveals existence of 'lost' city in Turkey that thrived for 800 years https://t.co/DJjksZaY6E,2/24/2020 9:40,
MailOnline,Thousands of people queue to buy face masks in drone footage from South Korea as the country is gripped by coronavirus outbreak https://t.co/b7LqTCFk4L https://t.co/zpW8gvZHID,2/24/2020 9:30,
MailOnline,Pensioner comes back to life ten hours after she was declared dead and claims her late father 'was calling me to heaven' https://t.co/t7zWP2dOsv,2/24/2020 9:28,
MailOnline,"TikTok recruits influencers with MILLIONS of followers to tell young users to 'stop scrolling, put phone down and go outside' https://t.co/ttZ6TqOkxt",2/24/2020 9:24,
MailOnline,"RT @DailyMailCeleb: Vanessa Bryant reveals family friend Sydney Leroux got a tattoo of Gianna's jersey number
https://t.co/r1ugH7rBbU",2/24/2020 9:24,
MailOnline,RT @DailyMail: India goes wild for Melania as first lady takes equal billing with Donald Trump and her Be Best campaign gets a shout out fr…,2/24/2020 9:23,
MailOnline,RT @DailyMailCeleb: Wild Matrix 4 filming keeps Downtown San Francisco up all night with helicopters at 300ft and fireballs lighting up the…,2/24/2020 9:15,
MailOnline,RT @DailyMailCeleb: Madonna steps out in Paris as her Madame X tour is hit with more controversy... after angry fans claim her show started…,2/24/2020 9:15,
MailOnline,"Thousands of people queue to buy face masks in drone footage from South Korea as country is gripped by coronavirus outbreak
https://t.co/QghDNGQIOX",2/24/2020 9:15,
MailOnline,"Children scream as wild lynx pounces on trainer and claws his chest, neck and head in Russian travelling circus https://t.co/fY3dEY6onz",2/24/2020 9:09,
MailOnline,RT @DailyMailUK: Woman dies after being shot at a home in a small village in Exmoor while a man is in police custody https://t.co/t4uKM7bQ4F,2/24/2020 9:08,
MailOnline,Woman cheats death when bus misses running over her head by inches when she swoons and falls into the road https://t.co/Y8kBsJNG0J,2/24/2020 9:00,
MailOnline,RT @DailyMailUK: British student is 'raped in Italian bar at 3am after she was followed into the bathroom' https://t.co/0z0npKC39G,2/24/2020 8:51,
MailOnline,Polish shopkeeper fights off gunman with her broom when he tries to rob her store https://t.co/U0GJhAUeHg,2/24/2020 8:45,
MailOnline,"RT @DailyMailUK: Man, 20, is arrested on suspicion of Islamist-related terror offences after planned police operation in West Sussex https:…",2/24/2020 8:40,
MailOnline,RT @DailyMail: Drew Carey says he will take time off to grieve murdered ex Amie Harwick https://t.co/lp11bULBac,2/24/2020 8:40,
MailOnline,Italian passenger jet 'held' after arriving in Mauritius as authorities 'demand all on board are quarantined or fly straight back' amid coronavirus concerns https://t.co/kaQfPzPOdv,2/24/2020 8:40,
MailOnline,RT @DailyMailCeleb: Jada Pinkett Smith confronts Snoop Dogg about his attack on Gayle King amid Kobe controversy https://t.co/Ga7d1icryj,2/24/2020 8:40,
MailOnline,RT @DailyMailCeleb: Pop Smoke 'urged his girlfriend to keep doors locked in their final meeting' before the rapper was gunned down in Calif…,2/24/2020 8:31,
MailOnline,RT @DailyMailCeleb: Tori Spelling reveals son Liam and daughter Stella 'have been thru so much bullying' in emotional Instagram post https:…,2/24/2020 8:31,
MailOnline,Monkeyface prickleback fish that can survive entirely on vegetarian foods is described as 'the new white meat' that could help feed world https://t.co/1N8wNXLiAR,2/24/2020 8:31,
MailOnline,"Walking 10,000 steps a day is not a 'magical formula' for staying thin, researchers warn https://t.co/zjR4RyPyQj",2/24/2020 8:31,
MailOnline,RT @DailyMailCeleb: EJ Johnson flaunts legs in a black mini skirt at screening for the upcoming Netflix miniseries Hollywood https://t.co/B…,2/24/2020 8:26,
MailOnline,"RT @DailyMailCeleb: Kim Kardashian shows off her sculpted figure in a new Skims slip dress on Instagram
https://t.co/0afJuXV9Aj",2/24/2020 8:26,
MailOnline,RT @DailyMailCeleb: Khloe Kardashian shows off sculpted midriff as she acts as own best advert for Good American https://t.co/4zu7sKpoma,2/24/2020 8:26,
MailOnline,"RT @DailyMailUK: Teenager, 16, killed himself after being 'relentlessly' bullied for being autistic and gay after coming out aged 12, inque…",2/24/2020 8:26,
MailOnline,RT @DailyMail: Crowds line up to greet Donald and Melania Trump in India as Prime Minister Narendra Modi says 'new history is being created…,2/24/2020 8:25,
MailOnline,"Killer coronavirus is 'rapidly' fitting into the Disease X category, World Health Organization, expert warns https://t.co/0pdlVmjDkf",2/24/2020 8:17,
MailOnline,Coronavirus fears grow in the Middle East as lawmaker in Iran claims FIFTY patients have died from the infection in one city https://t.co/GfIdwAdO63,2/24/2020 8:15,
MailOnline,Man screams in pain while getting a genital wart on his penis FROZEN with liquid nitrogen https://t.co/0x6sHyRcxK,2/24/2020 8:01,
MailOnline,RT @DailyMail: Donald and Melania Trump cap off first day in India with visit to Taj Mahal https://t.co/qItOqBZOeg https://t.co/6qZf8wcVv6,2/24/2020 7:58,
MailOnline,"RT @DailyMailUK: Heading footballs is BANNED in primary school training across England, Scotland and Northern Ireland  https://t.co/3mhTpUV…",2/24/2020 7:51,
MailOnline,Indian named ‘world’s oldest dad’ after fathering a child at 96 dies aged 104 https://t.co/EmU4tZRmu5,2/24/2020 7:50,
MailOnline,"TikTok recruits influencers with MILLIONS of followers to tell young users to 'stop scrolling, put phone down and go outside' https://t.co/dxifFZ1RL4",2/24/2020 7:47,
MailOnline,"Thousands of people queue to buy face masks in drone footage from South Korea as country is gripped by coronavirus outbreak
https://t.co/HVWUeLoFGW",2/24/2020 7:45,
MailOnline,China considers 'complete ban' on eating wild animals amid fears the practice sparked coronavirus outbreak https://t.co/EpbSVa0Uy3,2/24/2020 7:45,
MailOnline,Woman cheats death when bus misses running over her head by inches when she swoons and falls into the road https://t.co/y3vnGYSrK6,2/24/2020 7:42,
MailOnline,RT @DailyMail: 'I have never seen him eat a vegetable:' Meat-loving Donald Trump braces for a beef-free menu in India https://t.co/ncs5JUTB…,2/24/2020 7:40,
MailOnline,Malaysia's 94-year-old Prime Minister quits in shock political upheaval less than two years after his election victory https://t.co/vO3ygzZS46,2/24/2020 7:31,
MailOnline,"Italy sees its FIFTH coronavirus death as 50,000 people in 11 towns are put in lockdown https://t.co/tdnBAkaYrE https://t.co/fOfPD47keA",2/24/2020 7:24,
MailOnline,RT @DailyMailCeleb: Elizabeth Hurley shows off her incredible physique as she dances on the beach in the Maldives https://t.co/Ny1qRsgN7d,2/24/2020 7:21,
MailOnline,RT @DailyMailCeleb: Model Demi Rose discusses losing both parents seven months apart after spending years caring for her disabled mother ht…,2/24/2020 7:18,
MailOnline,Sexy sequins and plenty of skin are all on show as Rio's famous carnival opens with its traditional spectacular samba dancing https://t.co/mTfOEXcSEe,2/24/2020 7:15,
MailOnline,Polish shopkeeper fights off gunman with her broom when he tries to rob her store https://t.co/71XugnaA4c,2/24/2020 7:13,
MailOnline,Coronavirus fears grow in the Middle East as lawmaker in Iran claims FIFTY patients have died from the infection in one city https://t.co/yYn9m2QUvH,2/24/2020 7:05,
MailOnline,Man screams in pain while getting a genital wart on his penis FROZEN with liquid nitrogen https://t.co/SgU21Y3XyE,2/24/2020 7:01,
MailOnline,Moment bulldog attacks a toddler in an elevator in Brazil as the 18-month-old boy's nanny tries to save him https://t.co/sYG6odGhlP,2/24/2020 7:01,
MailOnline,RT @DailyMailCeleb: KJ Apa and his Riverdale co-star Charles Melton strip down and show off their buff bods as they enjoy a hike in Los Ang…,2/24/2020 6:56,
MailOnline,RT @DailyMailUK: Elderly woman dies after hitting her head on an Arriva bus when it was forced to brake suddenly https://t.co/SxQvQ8O6d9,2/24/2020 6:48,
MailOnline,RT @DailyMailUK: Caroline Flack fans are left in tears as London Underground board pays 'perfect' tribute to the late Love Island host http…,2/24/2020 6:46,
MailOnline,Russian police raid homes and businesses in search of Chinese people in bid to stop the spread of coronavirus https://t.co/WlK7HcAHab,2/24/2020 6:45,
MailOnline,RT @DailyMail: Trump struggles to pronounce the name of India's greatest cricketer Sachin Tendulkar as the president pays tribute to 'Sooch…,2/24/2020 6:38,
MailOnline,World's first 'smart' yoga mat promises to help you shed weight by improving your posture with LIVE feedback on an app https://t.co/iV5p5l7Egk,2/24/2020 6:30,
MailOnline,Malaysia's 94-year-old Prime Minister quits in shock political upheaval less than two years after his election victory https://t.co/1iKyb4AuQp,2/24/2020 6:28,
MailOnline,RT @DailyMailUK: Mother reveals her 15-year-old son's chilling last words while he lay in hospital after taking lethal overdose https://t.c…,2/24/2020 6:22,
MailOnline,Laboratory monkeys are infected with a lethal coronavirus as scientists work round-the-clock to find a vaccine for killer strain https://t.co/yfX8Aca5Eo,2/24/2020 6:16,
MailOnline,RT @DailyMailUK: Royal biographer Tom Bower blames Meghan Markle for 'spiteful' statement on dropping Sussex Royal brand https://t.co/mM6Yl…,2/24/2020 6:16,
MailOnline,RT @DailyMailUK: Tesco becomes first UK supermarket to sell plasters for different skin tones https://t.co/YmraT5nzi7,2/24/2020 6:05,
MailOnline,RT @DailyMailCeleb: Wild Matrix 4 filming keeps Downtown San Francisco up all night with helicopters at 300ft and fireballs lighting up the…,2/24/2020 6:03,
MailOnline,RT @DailyMailCeleb: Leonardo DiCaprio presents his Django Unchained co-star Jamie Foxx the American Black Film Festival's Excellence in the…,2/24/2020 6:03,
MailOnline,Moment bulldog attacks a toddler in an elevator in Brazil as the 18-month-old boy's nanny tries to save him https://t.co/9goqyX1vJd,2/24/2020 6:01,
MailOnline,All but one airport on Spain's Canary Islands will reopen today after Saharan sandstorm engulfed the area https://t.co/75zrvnd2Qa,2/24/2020 6:00,
MailOnline,RT @DailyMailUK: Man's body found in the back of a bin lorry in London as police probe unexplained death https://t.co/rnEQDpwBAS https://t.…,2/24/2020 5:52,
MailOnline,RT @DailyMailUK: Dad who was diagnosed with breast cancer calls for more support for men https://t.co/0PD7bNuoSh,2/24/2020 5:49,
MailOnline,"Italy sees its FOURTH coronavirus death as 50,000 people in 11 towns are put in lockdown https://t.co/2uYPoxh8Jt https://t.co/6AAJNNh76Q",2/24/2020 5:45,
